d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_thresh1_imv_surv,d_thresh1_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival_ageHR
30028.01811,34165.41445,3935.922876,34129.58624,0.292623301,0.417164446,0.80526907,0.795042456,0.821393905,2.324297943,-0.563492269,-0.115807068,-0.074814997,-0.13326769,2.003315615,-0.542867006,-0.137496046,-0.071984106,0.053808296,-0.002079237,2.010044117,-0.361080682,-0.195478349,0.029732932,0.106252382,-0.263106936,0.018784491,0.150457308,0.264122781,0.380970886,0.564014368,5446.286226,5146.859961,4041.119,3367.788298,3425.693889,4233.509586,2661.346322,3182.117718,3168.703139,2147.411407,2322.237659,2035.656482,2638.707192,1250.245221,1207.918191,20124.83054,14260.4551,1445.741572,4695.670634,2616.278374,0.130864279,0.113016047,0.276067123,0.298396308,1.431228442,0.465971982,18.24542313,1.534670568
30055.75602,37680.64788,3693.132872,37608.3006,0.175382332,0.511277143,0.87740328,0.810905549,0.909123809,2.408082457,-0.430911173,-0.306457119,-0.071504345,-0.033465798,1.543555441,-0.323395057,-0.239798846,-0.134135384,0.093767442,6.98704e-4,2.061245157,-0.428046543,-0.066487765,-0.004482835,0.124363566,-0.354124709,0.054142404,0.134300046,0.230464726,0.394587442,0.517156873,6584.489943,5060.931588,3649.085584,3803.340274,5268.094777,4123.910585,4536.458094,4923.037084,1953.169483,1739.583139,2649.95294,1282.981211,1115.495887,1318.7353,1094.554972,45143.36617,9681.755285,3236.045338,6124.834351,5334.775217,0.288666816,0.126036995,0.06228111,0.313468157,1.745537283,0.455121724,20.35103745,1.236418981
29999.51424,25812.22146,5479.658836,25766.26956,0.182284603,0.186342243,0.841539264,0.953619314,0.600121524,2.136160651,-0.448463186,-0.262464882,-0.093759335,-0.006142476,1.933783404,-0.578966513,-0.233131183,0.100515733,0.114178623,-0.190490964,2.362222435,-0.375315757,-0.114701823,0.098759213,0.056285872,-0.344741319,0.018642509,0.238119502,0.240420941,0.370396415,0.607646599,10492.1938,4626.731742,3926.208521,3902.070554,2984.74507,3396.573509,2693.263509,2084.076693,1664.090556,2098.422702,2023.605115,1673.0015759999999,2502.314399,1955.755743,1344.011124,25189.65572,17352.22027,6179.23119,12195.29506,5522.008517,0.21131166,0.306906555,0.298300183,0.603760521,1.579217432,0.431722936,17.631769,1.254002176
29987.13199,35413.8864,2147.609325,35433.43327,0.150483152,0.476714694,0.622279444,0.771436571,0.852271048,2.375862773,-0.373751525,-0.335262727,-0.129051005,-0.305948891,1.994577958,-0.500810316,-0.069102473,-0.120542541,0.140926867,-0.084366745,2.105471842,-0.470789392,-0.100243691,-0.067848893,0.126413915,-0.382775752,0.049294916,0.174179269,0.271127508,0.402446131,0.533392616,10984.87558,5036.484436,4120.94836,5362.892789,3847.650886,4318.683339,1930.308342,1739.409047,1409.437658,3265.721899,1694.489171,1270.338407,2899.332269,2616.971333,1860.377374,29033.53678,13703.47156,20984.78358,3708.0244510000002,10370.12899,0.182375793,0.081986149,0.049642088,0.078500299,1.378629628,0.490269889,15.87712289,1.174920637
30013.46329,19591.07671,3040.403395,19711.72105,0.317067467,0.656702587,0.753117643,0.798920205,0.732388192,2.402913216,-0.375418511,-0.272000104,-0.09844217,-0.060675051,1.838198614,-0.376551004,-0.17259618,-0.083024445,0.082045208,-0.152154473,2.278356092,-0.498876571,-0.209104494,-0.03596536,0.128183656,-0.192173765,0.044626436,0.103826985,0.294916586,0.415600292,0.563902393,5102.629435,4372.352333,4408.978044,2315.908393,3753.018529,3846.636718,3415.252029,2280.445381,2736.741179,2439.901825,2175.334344,1455.033424,1692.65707,1383.380099,1585.475685,33032.46021,14800.59897,1841.57622,8887.329916,9326.901033,0.389779927,0.252001829,0.125199925,0.081354328,1.992188889,0.443240523,10.84049275,1.011169341
29989.69161,25217.9262,3536.727088,25052.87547,0.224188361,0.389229091,0.559583052,0.707862059,0.951437096,2.405227685,-0.441587766,-0.24699379900000001,-0.023451913,-0.106298143,1.683242002,-0.419399,-0.168482422,-0.06851951,0.125247609,-0.199493342,2.268872207,-0.381764821,-0.106538781,0.072130351,-0.006096296,-0.139152585,0.025280329,0.126492722,0.15970058,0.391214691,0.594420936,5659.995694,3964.05644,3873.733871,5808.276358,3337.935622,3671.541474,3458.984907,3484.143119,2223.611438,3387.019184,1906.385614,2139.646781,1798.817198,1595.760508,1304.760946,35441.64174,10778.34462,4902.506699,4915.450912,4460.962155,0.210262886,0.239637342,0.14999027,0.05204983,1.928553099,0.468823043,17.60655901,1.82188621
29978.661,28250.94065,2982.623075,28373.85759,0.172576347,0.508165204,0.868996953,0.705117146,0.580244905,2.417431812,-0.503079717,-0.272800359,-0.124674768,-0.055012701,1.901691641,-0.457017015,-0.184895539,-0.0165218,0.069302727,-0.097017556,2.243891203,-0.38578662,-0.039337716,-0.167687721,0.078129911,-0.267888953,0.024912496,0.301338484,0.328359169,0.429486306,0.686339182,9475.244605,5926.472438,3884.46271,4695.452304,3876.39534,4326.63575,2589.489103,2620.654468,2826.69089,2515.185083,2149.936841,1671.759894,2445.00646,1842.297357,1915.762578,14175.77206,9537.490502,5117.094858,28322.1811,10901.04198,0.161263667,0.151963019,0.133745414,0.097607351,1.926770652,0.479976215,12.76579888,1.737344474
29995.63887,29699.02736,5277.76754,29599.09522,0.237404223,0.315841968,0.911041697,0.776535884,0.807421981,2.669035514,-0.447615708,-0.158125443,-0.074506374,-0.057747262,1.986075467,-0.611745955,-0.140691873,-4.18467e-4,-0.022923681,-0.101336985,2.008845125,-0.364834979,-0.022470181999999998,-0.229189201,0.085917229,-0.192080472,0.007123316,0.219476154,0.215812946,0.453969563,0.674321339,8224.702804,4422.036609,3278.100633,3680.403526,4758.426616,4488.333772,2766.009005,2162.068777,2460.216992,1863.730366,2362.304075,1497.395177,1191.824133,1564.624398,1179.001976,23864.47774,11123.23543,8009.423535,3909.911848,9843.031418,0.296679596,0.131447,0.030577811,0.200682329,1.687115014,0.460254399,12.15677047,1.404490186
29985.46574,27647.69296,2038.867156,27654.65976,0.316078985,0.432132805,0.75231463,0.626820494,0.759405818,2.33441788,-0.480563843,-0.238391738,-0.025931943,-0.185358503,1.664967901,-0.340509135,-0.088937614,-0.130580556,0.048561056,-0.052921762,2.14291519,-0.372629795,-0.073694985,0.043521055,0.067899933,-0.429177657,0.063493041,0.10186664,0.24353487100000001,0.408715626,0.6041831,7174.157836,4287.200626,3426.741919,3907.141651,4826.575838,3377.505053,2392.453683,1574.544868,2990.212444,2634.600876,2038.031445,1780.610094,1507.391436,889.0595531,1076.94987,23117.25017,18124.708,4890.130287,5274.086873,8083.155072,0.146921339,0.220431924,0.128080372,0.105305613,1.536313918,0.512332062,15.25542563,2.338582105
30016.15835,32770.03954,3193.400599,32914.86573,0.178332168,0.458592046,0.864843943,0.713653996,0.644712685,2.293267506,-0.381413684,-0.194083737,-0.098536381,-0.061100456,1.501334733,-0.48259132,-0.118801346,0.006722636,-0.011620264,-0.241045385,2.121227821,-0.542335002,-0.17184371,-0.162268977,0.088976842,-0.109453304,0.018179995,0.116669758,0.229467113,0.476422858,0.625812068,6041.655906,4337.193024,3346.050256,6634.384295,3759.36738,4181.145111,2423.469559,3246.726402,3174.322625,2664.491532,2699.677277,3081.906289,2303.980682,1572.215422,1062.828678,25128.74245,8995.581046,7353.019712,5647.445164,4105.232223,0.104861561,0.213849357,0.402127989,0.362233649,1.503736222,0.415009297,16.1428469,1.172321993
30047.0243,35903.81568,3267.718562,35860.48048,0.223532288,0.330033956,0.804430594,0.803488057,0.751342635,2.127064677,-0.511368505,-0.188002824,-0.043106311,0.021903494,1.646464407,-0.375368144,-0.020682948,-0.014530067,0.072596065,-0.14504342,2.19418616,-0.528180694,-0.23275631,-0.087705335,0.027824045,-0.301653738,0.061489947,0.091962443,0.166422084,0.348562372,0.616064305,5769.775299,4074.108621,5790.499383,3778.796254,3914.281155,4095.429543,3029.388683,3950.043188,2587.370201,2936.498795,1823.371437,1394.052639,1667.474138,2386.778883,1369.589749,29070.46279,22006.88422,6530.835273,6356.056129,7610.61047,0.155034865,0.382098462,0.128645972,0.132041997,1.407570891,0.456796097,17.03497976,1.807395017
29984.83585,27404.2666,4591.926038,27337.08932,0.178294838,0.256792196,0.656188216,0.807407266,0.692231569,2.2436258,-0.41163622,-0.246006217,-0.116935344,-0.107439244,1.820226289,-0.536634003,-0.194785659,-0.059439957,0.011041424,-0.227828146,2.38047928,-0.431633414,-0.118373903,0.010419894,0.002546402,-0.107822683,0.067457215,0.281775162,0.310388518,0.374324803,0.60327979,5507.181728,3487.250355,4348.765064,4163.982357,5311.68583,4624.113581,2746.5155,3478.022572,2064.992701,2619.011036,2275.442357,2102.163333,2179.408376,1462.089062,1282.99493,29918.22761,5820.560579,4297.065264,1931.475804,9791.759062,0.183441747,0.068458665,0.186969485,0.201540313,1.830670408,0.427897212,15.51657835,1.523232793
29965.75553,30052.06752,2885.636578,30099.70536,0.235500147,0.434816143,0.918526277,0.599907407,0.893024946,2.038736895,-0.39948971,-0.156742771,0.014528362,0.021090303,1.986934886,-0.495421511,-0.248455961,-0.049291711,0.026828195,0.007860759,2.229939071,-0.402279908,-0.093544099,-0.115959405,0.044068204,-0.125443847,0.02976517,0.163140201,0.143016216,0.362341394,0.547970401,8684.312458,4968.170299,4117.069984,4229.086442,3679.826667,3892.260004,3067.891194,2697.827934,1969.511328,1537.76031,2774.572067,1811.39713,2136.953876,2138.294803,1379.805476,25021.32019,9529.024956,8362.205745,9213.451685,5768.405121,0.059572787,0.290077718,0.125998591,0.156930477,1.61634769,0.593335461,13.46100148,2.818394727
30017.06889,32890.93191,3621.622036,32981.14189,0.203418147,0.159358238,0.71358088,0.936954096,0.665445153,2.385798873,-0.591303118,-0.231939376,-0.031713987,-0.131071272,1.820010485,-0.324436975,-0.179998999,0.047383349,0.033955527,-0.03314624,2.258355713,-0.434602808,-0.11181154,-0.108728181,0.120200225,-0.236855821,0.020685527,0.134769589,0.281471977,0.435423576,0.66721967,9498.327509,4449.517159,5372.919635,3345.698693,4766.13225,3307.535451,2811.555313,3010.18112,2550.618935,1558.161237,1778.666412,2307.287815,2091.008096,2175.078392,1249.297473,26353.82116,7276.43131,7175.684435,6397.42154,9368.173856,0.200203836,0.25907243,0.216159597,0.134742539,1.88126702,0.491330267,16.02290932,2.332326814
30014.84033,26343.48977,3175.221437,26369.35826,0.205201954,0.395304918,0.785005671,0.864558188,0.488554128,2.261719878,-0.453342816,-0.285569416,0.006527644,-0.108674702,1.776836966,-0.479921361,-0.218284281,-0.103480935,-0.048862571,-0.299147016,1.934568708,-0.421112037,-0.167953485,0.050400817,0.132658811,-0.26164387,0.04300116,0.203191088,0.307707695,0.386601758,0.591535641,4429.514819,5633.40375,3582.83204,3819.920258,4332.61897,4086.860331,2505.796406,3093.181927,3019.348018,1929.035697,1654.603248,2416.091365,1928.114696,1576.686584,1712.309048,45388.66082,14586.27439,9768.720183,3897.387982,3434.638419,0.280744929,0.177446151,0.190813527,0.364155648,1.55260786,0.467090029,12.77642282,1.487143126
30013.77411,39190.72517,2671.154728,39176.4568,0.184598197,0.389564202,0.763411993,0.879042974,0.802311479,2.292348113,-0.506147639,-0.273962231,-0.036916304,0.021487145,1.680031568,-0.349860615,0.023814995,-0.074088186,0.047961491,-0.14602191,2.3788953,-0.432497584,-0.193669205,0.07885484,0.0912963,-0.288062085,0.028577687,0.107075543,0.257621934,0.374209307,0.661602816,6896.340512,5635.17736,3964.514544,4364.166265,3409.799969,2804.787805,2771.012104,2767.434812,4654.079248,3199.886234,2812.109962,1168.643123,2372.125598,1214.905381,1213.21537,22020.64308,17688.28172,4777.692678,7469.048982,5797.305493,0.108333019,0.107049846,0.094244324,0.115635006,1.564461651,0.497036097,19.1867892,1.168950666
30000.55641,35368.95846,3392.641764,35318.71512,0.122499705,0.456614357,0.739687525,0.749415497,0.7484441,2.416102155,-0.51586314,-0.28725807799999997,-0.06420641,-0.008123965,2.086106814,-0.370339171,-0.226704656,0.024149984,0.062826866,-0.122641111,1.697547114,-0.381478288,-0.074672042,-0.019429124,0.097218748,-0.232286204,0.026212434,0.091445763,0.274653399,0.343734452,0.615071035,3968.508958,4923.58294,5122.338378,3226.414547,3682.718567,3988.854481,3298.303727,2829.387414,1571.855485,2581.603549,1829.822889,1783.629387,1693.852433,1487.871215,1632.103544,26487.17931,7173.468207,8367.918434,11350.31298,11555.09617,0.248822587,0.08440698,0.167479274,0.120160875,2.064375659,0.424161923,18.63432613,1.076600683
29998.96307,30938.66113,4142.332233,30864.13536,0.212239721,0.217135511,0.581319441,0.797229372,0.60911025,2.245037162,-0.497894762,-0.218825579,-0.001962078,-0.078738148,1.615717287,-0.349641256,-0.283194828,-0.022818421,-0.019370349,-0.182333991,2.161730112,-0.37629497,-0.130104664,-0.012219777,0.098326985,-0.241034279,0.00282408,0.131810543,0.252802855,0.39396808,0.678040396,6268.927291,4012.59177,4973.182899,4308.508512,3504.827983,4616.239804,2308.514407,4109.878686,3101.442259,2332.905066,2143.257348,1441.196735,1957.576141,1205.410037,1828.945757,27181.40212,9887.259288,12116.46372,3769.155052,7200.497062,0.232978087,0.241922989,0.11444614,0.179574483,1.852624842,0.482708887,11.63697312,1.702857606
29993.95893,32665.63473,3084.612982,32810.64871,0.216871577,0.427933179,0.871363872,0.748229553,0.64320361,2.210841429,-0.430261938,-0.251226901,-0.053960067,-0.120853948,1.692165151,-0.569102705,-0.185791344,0.010977939,0.059144613,-0.046668077,2.25009194,-0.381051788,-0.266280468,0.085311169,0.165302261,-0.306065746,0.044532072,0.088357741,0.19361783,0.339535465,0.603111464,6423.982207,4611.874965,4616.3441,3699.563369,4106.397918,4272.917577,3295.805329,1925.124543,2496.817934,2573.61614,1811.31991,723.8538567,1583.70638,1783.843562,1872.412945,22012.42214,18008.71755,9956.461806,5942.496416,12925.76362,0.228563159,0.120079181,0.086413877,0.190353234,2.065962943,0.497801645,18.59186445,1.45532371
30011.11008,29307.67654,4528.213573,29410.16327,0.238200305,0.332813936,0.769251725,0.62493856,0.743419835,2.169629321,-0.395624691,-0.235449723,-0.071346646,-0.119294133,2.009846832,-0.429951958,-0.155442705,-0.083089717,0.082740075,-0.14504907,2.102523534,-0.367352536,-0.01697144,0.051880535,0.111915088,-0.259305743,0.068109006,0.26100139,0.267908744,0.29020023,0.613110771,8196.661893,5065.574126,4412.947945,4088.396643,4460.32152,4619.079864,2710.639585,2014.148748,1754.095452,2024.245464,2348.78877,2291.945897,2615.941957,1125.562975,793.5483895,23968.99577,14718.38409,2381.403996,3434.888352,5662.212028,0.285462893,0.040156278,0.249110702,0.349621365,1.843901767,0.406273611,18.38974008,1.430184173
29999.12706,28366.22489,3397.474725,28302.93284,0.131777736,0.411673765,0.60482045,0.88244089,0.852996599,2.341693192,-0.443243524,-0.284973791,-0.096289259,-0.29765888,1.953048505,-0.352203369,-0.090465282,0.022368624,0.069607704,-0.218549935,2.218013031,-0.408518921,0.081251814,-0.133398869,0.153573462,-0.103817407,0.036789174,0.187141491,0.345977353,0.373411871,0.643115146,5181.630636,5433.307417,3470.108408,2864.404373,4931.358634,4193.609414,2357.130411,3445.853313,2508.594227,2437.659876,1886.575789,2177.750222,2631.403167,2212.84174,1485.302755,22298.01599,12826.24392,13482.26451,1967.191001,7054.610224,0.139873508,0.198034522,0.367001731,0.126093925,1.88234027,0.471978945,18.55630039,1.230380231
30025.27266,29353.21105,3023.172297,29346.68176,0.299986804,0.424257527,0.558444497,0.593993095,0.907403052,2.454367195,-0.452633812,-0.252839447,-0.069364329,-0.080989007,2.007185784,-0.360434092,-0.227254317,-0.122985224,0.136104051,-0.248215182,2.178413627,-0.331264161,-0.113424375,-0.083156042,0.025239634,-0.322124336,0.045818517,0.095190736,0.315179351,0.398576432,0.571708811,4593.559351,4967.035529,3606.213112,3706.676583,4586.554538,2473.41293,2896.269779,2536.486469,3108.912846,3433.18494,1775.693183,1424.809897,1780.390524,2048.498542,2034.678198,39936.7809,11402.61109,4207.412216,3268.217327,4365.818148,0.208216652,0.157441343,0.411057691,0.152770513,1.835167873,0.441549015,12.69708133,1.381531573
30040.57927,25937.5493,3384.40813,25929.7765,0.222314193,0.300621284,0.673220248,0.841176408,0.755048242,2.263580484,-0.388384129,-0.31363204,-0.066676773,-0.140604613,2.076514141,-0.5127848,-0.223156066,0.003560929,-0.001807449,-0.14831163,2.147833557,-0.462697338,-0.108957163,-0.045372804,0.037080908,-0.222096968,0.012181572,0.152972796,0.212474779,0.393526784,0.599884988,5064.654141,4149.310655,3555.741659,4807.155787,3199.932276,4525.313275,4065.457553,2622.317771,2629.814106,3818.460076,2700.150622,1127.649485,1645.508746,1993.260916,1408.195588,29365.48716,16754.41071,7170.034287,6561.593403,6911.870572,0.2113494,0.130126455,0.162278491,0.070031574,1.724899839,0.451911043,21.90800457,1.35308774
29967.24476,34361.33074,3811.279987,34392.2429,0.336470837,0.513814325,0.681759217,0.829872661,0.777463237,2.286749689,-0.483804911,-0.223809864,-0.091084404,-0.132830519,1.905454553,-0.505528813,-0.167617266,-0.034613555,0.026121416,-0.149879648,1.952441681,-0.366445704,0.103711521,0.02897581,0.207895738,-0.155147613,0.007717215,0.192542323,0.230418651,0.433747562,0.596243484,7447.309985,5329.171041,3811.821254,2763.454164,4076.275178,3965.880383,2319.419762,2093.158606,1508.971776,2364.763755,3514.153858,2339.100561,2092.651119,1554.158111,929.9825534,29317.21256,18268.79533,5212.841777,9786.250142,2535.349685,0.168781017,0.244966625,0.353466487,0.129250525,1.445746045,0.468056136,18.1118303,2.057311745
30004.56005,30616.45708,2539.493802,30667.45208,0.125806451,0.49318444,0.753363747,0.673226513,0.83420382,2.234262949,-0.407794241,-0.208002513,-0.11061442,-0.061839329,1.702512076,-0.418412169,-0.041111372,-0.045266376999999997,0.048839818,-0.237092253,2.126966186,-0.504191819,-0.224187744,0.049184821,0.065264851,-0.183138811,0.019481105,0.151055335,0.324637428,0.360938989,0.607975595,6727.863045,4067.823472,3396.077749,4469.198214,4114.490657,4161.646398,3284.071192,3789.029972,2309.51624,3246.683517,2224.839335,2327.342159,2198.984066,1640.174404,1678.500499,20322.37767,19124.06042,10514.83509,4887.475188,9362.532767,0.213894981,0.081549428,0.148603976,0.024266423,1.844115246,0.454939551,21.17463295,2.719184249
29920.35155,33034.32135,4512.899523,33093.0504,0.124969977,0.405980421,0.87560185,0.823408846,0.804794141,2.1893815,-0.429212147,-0.248981189,-0.082624394,-0.054047939,1.901128998,-0.410425957,-0.033568367,0.055335628,0.055966462,-0.32109461,2.207726309,-0.463896265,-0.114922341,-0.002527756,0.072872756,-0.263195411,0.021775462,0.185670476,0.297459762,0.452697362,0.608189634,6320.26351,4519.308225,4746.182526,4951.021624,3502.234435,3238.982291,2709.260876,2740.35006,4581.137273,1447.934657,1730.710415,731.038261,1220.052246,1687.075185,977.3649814,47729.38001,8793.307255,4170.595436,12993.06639,14135.62805,0.153270229,0.234545166,0.152056878,0.159286255,1.916530192,0.428388711,18.88081795,2.063248324
29982.87395,32808.49297,4611.256661,32668.53405,0.266822804,0.211008922,0.686111727,0.678180206,0.656532302,2.313949824,-0.503038709,-0.299524936,0.007001571,-0.208465318,1.541542946,-0.366100739,0.013774637,-0.114210655,0.059013749,-0.128934773,2.647905092,-0.396297888,0.030459817,0.049431856,0.085477008,-0.191517924,0.026704391,0.123035146,0.212288014,0.397933995,0.603231304,5156.985008,5072.554587,3493.996111,3082.966873,3482.610622,4718.116219,3937.224388,2330.531189,2752.550578,4140.354573,2216.305691,1292.856288,2225.972388,1404.031724,2040.583809,20143.85136,20280.09437,11679.0208,6812.027197,3177.69337,0.095051032,0.387851189,0.179498032,0.20976745,1.549698716,0.464148609,22.88054844,1.127390116
29955.14981,23058.5798,3319.213711,22975.89053,0.263465447,0.447949295,0.703407511,0.612908727,0.811783779,2.328909699,-0.487371112,-0.212264305,-0.128619042,0.075882732,1.712529731,-0.502806283,-0.019592841,-0.022121774,0.050630929,-0.17526888,2.124859088,-0.280671179,0.017178529,-0.103944783,0.136683674,-0.257172419,0.042015773,0.222765757,0.283347837,0.363341095,0.579826697,7252.169782,4803.972269,4526.7084,4779.437261,4589.034918,4285.743568,2455.688862,2449.331189,3032.24203,2156.360637,2631.955585,1758.092522,1098.365539,1406.725727,1699.45601,30336.62124,15770.08912,5451.769735,4315.458959,2151.962609,0.380519132,0.176220567,0.351277001,0.387592303,1.470181194,0.442763193,19.45356825,1.428933037
30048.14537,34135.99739,3050.858158,34097.80973,0.197642004,0.288435296,0.621245312,0.711972167,0.93007343,2.195435268,-0.514730274,-0.402471242,-0.046849036,-0.098606518,1.998293724,-0.420272521,-0.123805104,-0.078442506,0.092454467,-0.135130347,2.04611959,-0.385711263,-0.107987921,0.008420279,0.067246163,-0.288040533,0.017008455,0.128431941,0.247802948,0.383046469,0.644119779,4851.889141,4805.61006,3710.510279,3377.763366,3855.723428,5358.034455,2849.464196,2846.437029,1503.679146,2951.755472,1700.687747,1008.212919,1300.304145,946.4196701,1985.463737,24745.59775,11307.36984,14105.7451,12266.55027,6641.488278,0.344013486,0.077623935,0.303863582,0.191723866,1.786686223,0.386067128,17.01451948,0.758471293
30026.75151,18264.26619,4397.911869,18361.38765,0.122084348,0.363925113,0.780272618,0.811211324,0.729492407,2.23311302,-0.556943566,-0.2158537,-0.083068079,-0.042688835,1.629905896,-0.384509862,-0.211620032,0.175922593,0.017418014,-0.092183215,2.091076595,-0.438499688,-0.127041131,-0.062380027,0.051832085,-0.214096347,0.014106268,0.144729901,0.201950816,0.434045004,0.622006068,8957.145485,3592.200371,5339.01426,4847.115158,3248.853378,3899.473847,3455.240329,1212.080355,2663.503148,2948.043711,2013.759025,1747.958693,2130.115532,1890.824176,1501.864479,22463.49686,9116.507217,4796.484087,4763.983443,10443.89583,0.25977,0.059872987,0.264137638,0.169336073,1.514431176,0.524600497,16.58533817,1.179933981
30046.41393,37972.63758,3304.768621,37904.9795,0.173039103,0.253257591,0.62958126,0.557942211,0.664019603,2.455399456,-0.402924136,-0.201227412,-0.098695582,-0.084538031,1.415589863,-0.452178945,-0.139126914,-0.015406272,-0.04099771,-0.114479566,2.081470116,-0.450740872,-0.051972399,-0.053959152,0.116118239,-0.279031708,0.015380084,0.223507205,0.226738216,0.369178059,0.701010765,6166.097238,3910.427758,4522.894406,4217.976026,3575.599282,3523.546702,2112.240702,3427.413774,2436.254128,2013.501126,2751.981178,2318.896438,1283.028968,1001.072592,1704.7472,26218.97573,10539.65126,4692.65126,9589.817818,6102.872313,0.174866379,0.425871644,0.277064802,0.263397888,1.602577706,0.41325918,12.82950343,1.322709807
30003.59714,30117.43388,2470.198084,30050.82998,0.10419151,0.284821163,0.691765434,0.676943427,0.829393763,2.081841087,-0.465033309,-0.25042118,-9.23222e-4,-0.085810604,1.961197834,-0.328374666,-0.132101812,-0.127666368,0.070902342,-0.080505122,2.038501094,-0.425181181,-0.074659325,-0.059635326,0.187685367,-0.248530812,0.019770618,0.168360725,0.208007222,0.440225096,0.5375116,4837.64902,3431.75345,5160.40364,4433.696052,5150.298039,2530.061688,2332.370187,978.378992,3535.367764,1681.87208,2475.521429,1604.268363,2179.175033,1512.87372,1793.178086,29632.33824,14028.65642,10934.18823,8078.13852,4015.118637,0.07627372,0.318509797,0.128644349,0.225183045,1.787917209,0.421987684,16.18689394,1.657047255
29992.30957,19898.61453,4409.753377,19868.82165,0.221849143,0.267588902,0.791549333,0.78502458,0.645803852,2.171781236,-0.354793552,-0.327880872,-0.036408042,-0.123616764,1.831602097,-0.657496896,-0.192513119,-0.299767465,0.062422161,-0.208159943,2.531779661,-0.438738818,-0.231031866,-0.004905165,0.082160459,-0.25513008,0.024205187,0.188106895,0.259207972,0.400393892,0.484577087,8377.241116,5120.876317,2789.646489,4714.171396,4518.510444,5515.540016,2268.093855,4077.081249,2204.011459,2453.254027,2148.400347,1425.276015,982.2150956,1265.902851,1694.334204,31290.20519,14127.09627,5669.212113,2457.869941,8904.38315,0.485440023,0.168329399,0.125449593,0.313271329,1.434801785,0.420792819,13.69424864,1.290554174
30014.45371,25253.15134,4268.830016,25210.2788,0.181578768,0.388817173,0.862871998,0.711357594,0.856326171,2.318030492,-0.470876908,-0.340411323,-0.11577233,-0.063487427,1.770542232,-0.370650136,0.035137506,-0.001140599,0.057015155,-0.183755328,2.307826195,-0.383571926,-0.089759117,-0.105400275,0.044925976,-0.413646187,0.021818648,0.113160559,0.26916352,0.366853165,0.617208312,5192.119671,5416.532854,3586.476344,3307.521349,4680.060743,4399.462889,1723.744571,4503.487991,2207.535227,1522.102831,3353.273428,1860.669535,1831.190256,2980.580441,805.7510504,28415.79731,11766.77349,2615.498036,5775.828898,6880.253114,0.222186009,0.300235703,0.215836889,0.307274058,1.944343672,0.456685273,16.30106751,1.115470397
30008.97146,20017.844829999998,4009.161731,20040.17502,0.10410140700000001,0.334733113,0.844368667,0.389409877,0.832994631,2.218292099,-0.500695828,-0.261920138,-0.044118345,-0.021655734,1.912525984,-0.458914887,-0.032884139,0.057994898,0.031692321,-0.257920143,2.328070587,-0.489080071,0.03797776,0.020880487,0.109925913,-0.27330095,0.009844633,0.23280516,0.300256343,0.406079224,0.626147546,9160.494553,5013.826592,4865.20475,3497.124359,3791.160688,2973.829957,3026.092642,2244.001977,2346.340489,2501.774303,1848.210904,1695.782875,2101.201176,1848.021619,1648.993653,37633.86859,5614.864376,3109.889301,6410.492925,17492.27164,0.207009356,0.275783666,0.181299028,0.126938513,1.528326746,0.481577638,14.72999493,3.287430531
29973.88505,28099.18483,4119.53161,28036.75877,0.174139136,0.310200109,0.850210358,0.733380782,0.922345131,2.23748662,-0.546647081,-0.286014551,-0.013159943,-0.142637378,1.966489625,-0.261856254,-0.12433529,-0.005838692,0.028423912,-0.321211672,1.947392571,-0.43177119,-0.093508327,-0.049460948,0.076213554,-0.352577869,0.039402704,0.137346057,0.243153522,0.29331393100000003,0.595125986,5752.007902,3930.519482,3463.100493,4820.851898,4373.849292,2898.849201,2580.874314,1792.964549,4288.49813,1957.143123,1631.362603,2661.657079,1349.028379,1373.273271,1060.422361,28227.85497,14976.52861,5841.413536,2625.608532,7424.67058,0.206053285,0.369703698,0.053292845,0.096412453,1.880845018,0.421581979,19.5733044,1.155133313
